id;nome;modelo;palavraChave;peso;altura;largura;comprimento;codigo;tipo;marca;unidadeMedida;ativo;ncm;cest;origemFiscal;dataLancamento;dataAtualizacao;id_derivacao;codigo_derivacao;nome_derivacao;ativo_derivacao;dataExtracao
1921;BLUSA Avulsa Estrela Azul Leves Defeitos;Blusa Americana Avulsa 2ª;Outlet;0.150;3.00;20.00;20.00;BALDEA;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:56:00-03:00;1973;BALDEAP;BLUSA Avulsa Estrela Azul Leves Defeitos - P;False;2025-12-10 22:24:44
1921;BLUSA Avulsa Estrela Azul Leves Defeitos;Blusa Americana Avulsa 2ª;Outlet;0.150;3.00;20.00;20.00;BALDEA;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:56:00-03:00;1922;BALDEAXGG;BLUSA Avulsa Estrela Azul Leves Defeitos - XGG;False;2025-12-10 22:24:44
1921;BLUSA Avulsa Estrela Azul Leves Defeitos;Blusa Americana Avulsa 2ª;Outlet;0.150;3.00;20.00;20.00;BALDEA;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:56:00-03:00;1923;BALDEAM;BLUSA Avulsa Estrela Azul Leves Defeitos - M;False;2025-12-10 22:24:44
1921;BLUSA Avulsa Estrela Azul Leves Defeitos;Blusa Americana Avulsa 2ª;Outlet;0.150;3.00;20.00;20.00;BALDEA;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:56:00-03:00;1925;BALDEAGG;BLUSA Avulsa Estrela Azul Leves Defeitos - GG;False;2025-12-10 22:24:44
2157;BLUSA Avulsa Leves Defeitos Mescla Canelada;Blusa Canelada Avulsa;Outlet;0.150;3.00;20.00;20.00;BALDMC;1;2;UN;False;62063000;;0;2024-10-07T00:00:00-03:00;2025-11-06T23:56:06-03:00;2312;BALDMCM;BLUSA Avulsa Leves Defeitos Mescla Canelada - M;False;2025-12-10 22:24:44
2157;BLUSA Avulsa Leves Defeitos Mescla Canelada;Blusa Canelada Avulsa;Outlet;0.150;3.00;20.00;20.00;BALDMC;1;2;UN;False;62063000;;0;2024-10-07T00:00:00-03:00;2025-11-06T23:56:06-03:00;2158;BALDMCGG;BLUSA Avulsa Leves Defeitos Mescla Canelada - GG;False;2025-12-10 22:24:44
2864;BLUSA Avulsa Leves defeitos Marinho Dream;Blusa Manga Longa Avulsa;Outlet;0.150;3.00;20.00;20.00;BALDMD;1;2;UN;False;62063000;;0;2025-01-30T00:00:00-03:00;2025-11-06T23:55:15-03:00;2865;BALDMDGG;BLUSA Avulsa Leves defeitos Marinho Dream - GG;False;2025-12-10 22:24:44
1942;BLUSA Avulsa Once Me Leves Defeitos ;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BALDOM;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:55:22-03:00;1943;BALDOMM;BLUSA Avulsa Once Me Leves Defeitos  - M;False;2025-12-10 22:24:44
1942;BLUSA Avulsa Once Me Leves Defeitos ;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BALDOM;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:55:22-03:00;1944;BALDOMG;BLUSA Avulsa Once Me Leves Defeitos  - G;False;2025-12-10 22:24:44
1942;BLUSA Avulsa Once Me Leves Defeitos ;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BALDOM;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:55:22-03:00;1960;BALDOMP;BLUSA Avulsa Once Me Leves Defeitos  - P;False;2025-12-10 22:24:44
1942;BLUSA Avulsa Once Me Leves Defeitos ;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BALDOM;1;2;UN;False;62063000;;0;2024-08-05T00:00:00-03:00;2025-11-06T23:55:22-03:00;1961;BALDOMGG;BLUSA Avulsa Once Me Leves Defeitos  - GG;False;2025-12-10 22:24:44
2382;BLUSA Avulsa Leves Defeitos Pink Dream;Blusa Avulsa ;Outlet;0.150;3.00;20.00;20.00;BALDPD;1;2;UN;False;62063000;;0;2024-12-05T00:00:00-03:00;2025-11-06T23:53:47-03:00;2383;BALDPDG;BLUSA Avulsa Leves Defeitos Pink Dream - G;False;2025-12-10 22:24:44
3061;BLUSA Avulsa Leves Defeitos Preta Pérola;Blusa Manga Curta Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BALDPP;1;2;UN;False;62063000;;0;2025-03-14T00:00:00-03:00;2025-11-06T23:55:15-03:00;3062;BALDPPG1;BLUSA Avulsa Leves Defeitos Preta Pérola - G1;False;2025-12-10 22:24:44
2313;BLUSA Avulsa Manga Curta Leves Defeitos;Blusa Avulsa Leves Defeitos;Outlet;0.290;3.00;20.00;20.00;BAMCLD;1;2;UN;False;62063000;;0;2024-11-18T00:00:00-03:00;2025-11-06T23:54:11-03:00;2314;BAMCLDG;BLUSA Avulsa Manga Curta Leves Defeitos - G;False;2025-12-10 22:24:44
2313;BLUSA Avulsa Manga Curta Leves Defeitos;Blusa Avulsa Leves Defeitos;Outlet;0.290;3.00;20.00;20.00;BAMCLD;1;2;UN;False;62063000;;0;2024-11-18T00:00:00-03:00;2025-11-06T23:54:11-03:00;2315;BAMCLDGG;BLUSA Avulsa Manga Curta Leves Defeitos - GG;False;2025-12-10 22:24:44
1988;BLUSA Avulsa All Marinho Leves Defeitos;Blusa Avulsa Leves Defeitos;Outlet;0.290;3.00;20.00;20.00;BAMLD;1;2;UN;False;62063000;;0;2024-08-08T00:00:00-03:00;2025-11-06T23:56:06-03:00;3941;BAMLDM;BLUSA Avulsa All Marinho Leves Defeitos - M;False;2025-12-10 22:24:44
1988;BLUSA Avulsa All Marinho Leves Defeitos;Blusa Avulsa Leves Defeitos;Outlet;0.290;3.00;20.00;20.00;BAMLD;1;2;UN;False;62063000;;0;2024-08-08T00:00:00-03:00;2025-11-06T23:56:06-03:00;1989;BAMLDP;BLUSA Avulsa All Marinho Leves Defeitos - P;False;2025-12-10 22:24:44
1976;BLUSA Avulsa Manga Longa Leves Defeitos;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BAMLLD;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:55:55-03:00;1977;BABHLDM;BLUSA Avulsa Manga Longa Leves Defeitos - M;False;2025-12-10 22:24:44
4031;BLUSA Avulsa Manga Longa Leves Defeitos  Bear Me;Blusa Avulsa 2ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BAMLLDBM;1;2;UN;False;62063000;;0;2025-08-27T00:00:00-03:00;2025-11-06T23:56:06-03:00;4032;BAMLLDBMM;BLUSA Avulsa Manga Longa Leves Defeitos  Bear Me - M;False;2025-12-10 22:24:44
3721;BLUSA Avulsa Preta Black Dream Leves Defeitos;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BAPBDLD;1;2;UN;False;62063000;;0;2025-06-11T00:00:00-03:00;2025-11-06T23:56:49-03:00;3722;BAPBDLDM;BLUSA Avulsa Preta Black Dream Leves Defeitos - M;False;2025-12-10 22:24:44
3721;BLUSA Avulsa Preta Black Dream Leves Defeitos;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BAPBDLD;1;2;UN;False;62063000;;0;2025-06-11T00:00:00-03:00;2025-11-06T23:56:49-03:00;3723;BAPBDLDG;BLUSA Avulsa Preta Black Dream Leves Defeitos - G;False;2025-12-10 22:24:44
3721;BLUSA Avulsa Preta Black Dream Leves Defeitos;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BAPBDLD;1;2;UN;False;62063000;;0;2025-06-11T00:00:00-03:00;2025-11-06T23:56:49-03:00;3724;BAPBDLDGG;BLUSA Avulsa Preta Black Dream Leves Defeitos - GG;False;2025-12-10 22:24:44
785;Blusa Feminina Algodão Pink Dream;Blusa Manga Curta.;Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.160;2.00;20.00;26.00;BAPD;1;2;UN;False;62063000;;0;2024-01-02T00:00:00-03:00;2025-11-06T23:54:40-03:00;787;BAPDM;Blusa Feminina Algodão Pink Dream - M;False;2025-12-10 22:24:44
785;Blusa Feminina Algodão Pink Dream;Blusa Manga Curta.;Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.160;2.00;20.00;26.00;BAPD;1;2;UN;False;62063000;;0;2024-01-02T00:00:00-03:00;2025-11-06T23:54:40-03:00;788;BAPDG;Blusa Feminina Algodão Pink Dream - G;False;2025-12-10 22:24:44
785;Blusa Feminina Algodão Pink Dream;Blusa Manga Curta.;Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.160;2.00;20.00;26.00;BAPD;1;2;UN;False;62063000;;0;2024-01-02T00:00:00-03:00;2025-11-06T23:54:40-03:00;789;BAPDGG;Blusa Feminina Algodão Pink Dream - GG;False;2025-12-10 22:24:44
785;Blusa Feminina Algodão Pink Dream;Blusa Manga Curta.;Home Wear, Casa, Dia, Conjunto, Curto, Blusa, Manga Curta, Verão, Calor;0.160;2.00;20.00;26.00;BAPD;1;2;UN;False;62063000;;0;2024-01-02T00:00:00-03:00;2025-11-06T23:54:40-03:00;786;BAPDP;Blusa Feminina Algodão Pink Dream - P;False;2025-12-10 22:24:44
1551;BLUSA Avulsa POA V OUTLET;Blusa Manga Curta Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BAPVO;1;2;UN;False;62063000;;0;2024-06-19T00:00:00-03:00;2025-11-06T23:55:42-03:00;1552;BAPVOGG;BLUSA Avulsa POA V OUTLET - GG;False;2025-12-10 22:24:44
889;OUTLET PRIMEIRA Shorts Algodão Listra Marinho;;Outlet;0.190;3.00;20.00;20.00;BAVO;1;2;UN;False;62063000;;0;2024-05-17T00:00:00-03:00;2025-11-06T23:55:42-03:00;890;BAVOM;OUTLET PRIMEIRA Shorts Algodão Listra Marinho - M;False;2025-12-10 22:24:44
889;OUTLET PRIMEIRA Shorts Algodão Listra Marinho;;Outlet;0.190;3.00;20.00;20.00;BAVO;1;2;UN;False;62063000;;0;2024-05-17T00:00:00-03:00;2025-11-06T23:55:42-03:00;4262;BAVOGG;OUTLET PRIMEIRA Shorts Algodão Listra Marinho - GG;False;2025-12-10 22:24:44
889;OUTLET PRIMEIRA Shorts Algodão Listra Marinho;;Outlet;0.190;3.00;20.00;20.00;BAVO;1;2;UN;False;62063000;;0;2024-05-17T00:00:00-03:00;2025-11-06T23:55:42-03:00;914;BAVOG;OUTLET PRIMEIRA Shorts Algodão Listra Marinho - G;False;2025-12-10 22:24:44
889;OUTLET PRIMEIRA Shorts Algodão Listra Marinho;;Outlet;0.190;3.00;20.00;20.00;BAVO;1;2;UN;False;62063000;;0;2024-05-17T00:00:00-03:00;2025-11-06T23:55:42-03:00;913;BAVOP;OUTLET PRIMEIRA Shorts Algodão Listra Marinho - P;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;684;BAWDM;Blusa Masculina Algodão Branca PKD - M;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;855;BAWDG2;Blusa Masculina Algodão Branca PKD - G2;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;856;BAWDPP;Blusa Masculina Algodão Branca PKD - PP;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;854;BAWDG1;Blusa Masculina Algodão Branca PKD - G1;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;683;BAWDP;Blusa Masculina Algodão Branca PKD - P;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;686;BAWDGG;Blusa Masculina Algodão Branca PKD - GG;False;2025-12-10 22:24:44
682;Blusa Masculina Algodão Branca PKD;Blusa Manga Curta.;Blusa Masculina, Algodão, Pijama Masculino;0.190;2.00;20.00;26.00;BAWD;1;2;UN;False;62063000;;0;2024-01-01T00:00:00-03:00;2025-11-06T23:56:21-03:00;685;BAWDG;Blusa Masculina Algodão Branca PKD - G;False;2025-12-10 22:24:44
3930;BLUSA Avulsa Xadrez Marinho Leves Defeitos ;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BAXMLD;1;2;UN;False;62063000;;0;2025-07-31T00:00:00-03:00;2025-11-06T23:56:49-03:00;3931;BAXMLDM;BLUSA Avulsa Xadrez Marinho Leves Defeitos  - M;False;2025-12-10 22:24:44
3729;BLUSA Avulsa Xadrez Rosa Marinho Leves Defeitos ;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BAXRMLD;1;2;UN;False;62063000;;0;2025-06-11T00:00:00-03:00;2025-11-06T23:56:49-03:00;3730;BAXRMLDG;BLUSA Avulsa Xadrez Rosa Marinho Leves Defeitos  - G;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1254;BBAMCAP;Body bebê Algodão Manga Curta Amarelo - P;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1255;BBAMCA-M;Body bebê Algodão Manga Curta Amarelo - M;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1256;BBAMCAG;Body bebê Algodão Manga Curta Amarelo - G;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1257;BBAMCA1;Body bebê Algodão Manga Curta Amarelo - 01;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1258;BBAMCA2;Body bebê Algodão Manga Curta Amarelo - 02;False;2025-12-10 22:24:44
1253;Body bebê Algodão Manga Curta Amarelo;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCA;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1259;BBAMCA3;Body bebê Algodão Manga Curta Amarelo - 03;False;2025-12-10 22:24:44
1223;Body Bebê Algodão Manga Curta All Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1224;BBAMCAKP;Body Bebê Algodão Manga Curta All Kidz - P;False;2025-12-10 22:24:44
1223;Body Bebê Algodão Manga Curta All Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1225;BBAMCAKM;Body Bebê Algodão Manga Curta All Kidz - M;False;2025-12-10 22:24:44
1223;Body Bebê Algodão Manga Curta All Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1226;BBAMCAKG;Body Bebê Algodão Manga Curta All Kidz - G;False;2025-12-10 22:24:44
1205;Body Bebê Algodão Manga Curta Azul Mommy,s;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAM;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1206;BBAMCAMP;Body Bebê Algodão Manga Curta Azul Mommy,s - P;False;2025-12-10 22:24:44
1205;Body Bebê Algodão Manga Curta Azul Mommy,s;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAM;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1207;BBAMCAMM;Body Bebê Algodão Manga Curta Azul Mommy,s - M;False;2025-12-10 22:24:44
1205;Body Bebê Algodão Manga Curta Azul Mommy,s;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAM;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1208;BBAMCAMG;Body Bebê Algodão Manga Curta Azul Mommy,s - G;False;2025-12-10 22:24:44
1205;Body Bebê Algodão Manga Curta Azul Mommy,s;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCAM;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1209;BBAMCAM2;Body Bebê Algodão Manga Curta Azul Mommy,s - 02;False;2025-12-10 22:24:44
1387;Body Bebê Algodão Manga Curta Branco;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBCO;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1388;BBAMCBCOP;Body Bebê Algodão Manga Curta Branco - P;False;2025-12-10 22:24:44
1387;Body Bebê Algodão Manga Curta Branco;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBCO;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1389;BBAMCBCOM;Body Bebê Algodão Manga Curta Branco - M;False;2025-12-10 22:24:44
1387;Body Bebê Algodão Manga Curta Branco;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBCO;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1390;BBAMCBCOG;Body Bebê Algodão Manga Curta Branco - G;False;2025-12-10 22:24:44
1387;Body Bebê Algodão Manga Curta Branco;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBCO;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1391;BBAMCBCO01;Body Bebê Algodão Manga Curta Branco - 01;False;2025-12-10 22:24:44
1387;Body Bebê Algodão Manga Curta Branco;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBCO;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:15-03:00;1392;BBAMCBCO02;Body Bebê Algodão Manga Curta Branco - 02;False;2025-12-10 22:24:44
1210;Body Bebê Algodão Manga Curta Branco Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1211;BBAMCBKP;Body Bebê Algodão Manga Curta Branco Kidz - P;False;2025-12-10 22:24:44
1210;Body Bebê Algodão Manga Curta Branco Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1212;BBAMCBKM;Body Bebê Algodão Manga Curta Branco Kidz - M;False;2025-12-10 22:24:44
1210;Body Bebê Algodão Manga Curta Branco Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1213;BBAMCBKG;Body Bebê Algodão Manga Curta Branco Kidz - G;False;2025-12-10 22:24:44
1210;Body Bebê Algodão Manga Curta Branco Kidz;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCBK;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1214;BBAMCBK2;Body Bebê Algodão Manga Curta Branco Kidz - 02;False;2025-12-10 22:24:44
1215;Body Bebê Algodão Manga Curta Floral Cute;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFC;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1216;BBAMCFCP;Body Bebê Algodão Manga Curta Floral Cute - P;False;2025-12-10 22:24:44
1215;Body Bebê Algodão Manga Curta Floral Cute;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFC;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1217;BBAMCFCM;Body Bebê Algodão Manga Curta Floral Cute - M;False;2025-12-10 22:24:44
1215;Body Bebê Algodão Manga Curta Floral Cute;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFC;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1218;BBAMCFCG;Body Bebê Algodão Manga Curta Floral Cute - G;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1283;BBAMCFLP;Body Bebê Algodão Manga Curta Floral - P;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1284;BBAMCFLM;Body Bebê Algodão Manga Curta Floral - M;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1285;BBAMCFLG;Body Bebê Algodão Manga Curta Floral - G;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1286;BBAMCFL1;Body Bebê Algodão Manga Curta Floral - 01;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1287;BBAMCFL2;Body Bebê Algodão Manga Curta Floral - 02;False;2025-12-10 22:24:44
1282;Body Bebê Algodão Manga Curta Floral;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFL;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1288;BBAMCFL3;Body Bebê Algodão Manga Curta Floral - 03;False;2025-12-10 22:24:44
1242;Body Bebê Algodão Manga Curta Fru Rosa;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFR;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1243;BBAMCFRP;Body Bebê Algodão Manga Curta Fru Rosa - P;False;2025-12-10 22:24:44
1242;Body Bebê Algodão Manga Curta Fru Rosa;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFR;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1248;BBAMCFR3;Body Bebê Algodão Manga Curta Fru Rosa - 03;False;2025-12-10 22:24:44
1242;Body Bebê Algodão Manga Curta Fru Rosa;Body Infantil Manga Curta.;Body Infantil, Infantil, Body Manga Curta, Body Bebê, Bebe;0.075;2.00;15.00;17.00;BBAMCFR;1;2;UN;False;62063000;;0;2023-11-01T00:00:00-03:00;2025-11-06T23:55:22-03:00;1246;BBAMCFR1;Body Bebê Algodão Manga Curta Fru Rosa - 01;False;2025-12-10 22:24:44
